result,table,_time,_value,_field,_measurement,sensor_id
,4,2023-04-19T00:01:42Z,1.590410449,co,airSensors,TLM0200
,4,2023-04-19T00:01:52Z,1.60395325,co,airSensors,TLM0200
,4,2023-04-19T00:02:02Z,1.58725732,co,airSensors,TLM0200
,4,2023-04-19T00:02:12Z,1.574016192,co,airSensors,TLM0200
,4,2023-04-19T00:02:22Z,1.58312334,co,airSensors,TLM0200
,4,2023-04-19T00:02:32Z,1.594357242,co,airSensors,TLM0200
,4,2023-04-19T00:02:42Z,1.585649002,co,airSensors,TLM0200
,4,2023-04-19T00:02:52Z,1.578556138,co,airSensors,TLM0200
,4,2023-04-19T00:03:02Z,1.603424151,co,airSensors,TLM0200
,4,2023-04-19T00:03:12Z,1.59535375,co,airSensors,TLM0200
,4,2023-04-19T00:03:22Z,1.596132877,co,airSensors,TLM0200
,4,2023-04-19T00:03:32Z,1.612128479,co,airSensors,TLM0200
,4,2023-04-19T00:03:42Z,1.633667603,co,airSensors,TLM0200
,4,2023-04-19T00:03:52Z,1.665489324,co,airSensors,TLM0200
,4,2023-04-19T00:04:02Z,1.667480125,co,airSensors,TLM0200
,4,2023-04-19T00:04:12Z,1.667330628,co,airSensors,TLM0200
,4,2023-04-19T00:04:22Z,1.71166772,co,airSensors,TLM0200
,4,2023-04-19T00:04:32Z,1.741078439,co,airSensors,TLM0200
,4,2023-04-19T00:04:42Z,1.752383015,co,airSensors,TLM0200
,4,2023-04-19T00:04:52Z,1.775110248,co,airSensors,TLM0200
,4,2023-04-19T00:05:02Z,1.756323565,co,airSensors,TLM0200
,4,2023-04-19T00:05:12Z,1.745070746,co,airSensors,TLM0200
,4,2023-04-19T00:05:22Z,1.751490763,co,airSensors,TLM0200
,4,2023-04-19T00:05:32Z,1.749603723,co,airSensors,TLM0200
,4,2023-04-19T00:05:42Z,1.758203686,co,airSensors,TLM0200
,4,2023-04-19T00:05:52Z,1.742975251,co,airSensors,TLM0200
,4,2023-04-19T00:06:02Z,1.738980474,co,airSensors,TLM0200
,4,2023-04-19T00:06:12Z,1.726252808,co,airSensors,TLM0200
,4,2023-04-19T00:06:22Z,1.717490752,co,airSensors,TLM0200
,4,2023-04-19T00:06:32Z,1.707989073,co,airSensors,TLM0200
,4,2023-04-19T00:06:42Z,1.739849591,co,airSensors,TLM0200
,4,2023-04-19T00:06:52Z,1.740869285,co,airSensors,TLM0200
,4,2023-04-19T00:07:02Z,1.729827329,co,airSensors,TLM0200
,4,2023-04-19T00:07:12Z,1.718792831,co,airSensors,TLM0200
,4,2023-04-19T00:07:22Z,1.703672638,co,airSensors,TLM0200
,4,2023-04-19T00:07:32Z,1.740512305,co,airSensors,TLM0200
,4,2023-04-19T00:07:42Z,1.775164357,co,airSensors,TLM0200
,4,2023-04-19T00:07:52Z,1.816947437,co,airSensors,TLM0200
,4,2023-04-19T00:08:02Z,1.857458725,co,airSensors,TLM0200
,4,2023-04-19T00:08:12Z,1.907118808,co,airSensors,TLM0200
,4,2023-04-19T00:08:22Z,1.956668624,co,airSensors,TLM0200
,4,2023-04-19T00:08:32Z,1.937781262,co,airSensors,TLM0200
,4,2023-04-19T00:08:42Z,1.948579211,co,airSensors,TLM0200
,4,2023-04-19T00:08:52Z,1.977063438,co,airSensors,TLM0200
,4,2023-04-19T00:09:02Z,1.966976271,co,airSensors,TLM0200
,4,2023-04-19T00:09:12Z,1.960683546,co,airSensors,TLM0200
,4,2023-04-19T00:09:22Z,2.007726031,co,airSensors,TLM0200
,4,2023-04-19T00:09:32Z,1.995358102,co,airSensors,TLM0200
,4,2023-04-19T00:09:42Z,2.004100181,co,airSensors,TLM0200
,4,2023-04-19T00:09:52Z,1.998064725,co,airSensors,TLM0200
,4,2023-04-19T00:10:02Z,2.016587726,co,airSensors,TLM0200
,4,2023-04-19T00:10:12Z,2.065315762,co,airSensors,TLM0200
,4,2023-04-19T00:10:22Z,2.070408138,co,airSensors,TLM0200
,4,2023-04-19T00:10:32Z,2.06845628,co,airSensors,TLM0200
,4,2023-04-19T00:10:42Z,2.106133032,co,airSensors,TLM0200
,4,2023-04-19T00:10:52Z,2.090012918,co,airSensors,TLM0200
,4,2023-04-19T00:11:02Z,2.103204403,co,airSensors,TLM0200
,4,2023-04-19T00:11:12Z,2.102451101,co,airSensors,TLM0200
,4,2023-04-19T00:11:22Z,2.102233009,co,airSensors,TLM0200
,4,2023-04-19T00:11:32Z,2.099048677,co,airSensors,TLM0200
,4,2023-04-19T00:11:42Z,2.081594631,co,airSensors,TLM0200
,4,2023-04-19T00:11:52Z,2.064191914,co,airSensors,TLM0200
,4,2023-04-19T00:12:02Z,2.053587044,co,airSensors,TLM0200
,4,2023-04-19T00:12:12Z,2.102216323,co,airSensors,TLM0200
,4,2023-04-19T00:12:22Z,2.093309224,co,airSensors,TLM0200
,4,2023-04-19T00:12:32Z,2.077254635,co,airSensors,TLM0200
,4,2023-04-19T00:12:42Z,2.108678098,co,airSensors,TLM0200
,4,2023-04-19T00:12:52Z,2.143402338,co,airSensors,TLM0200
,4,2023-04-19T00:13:02Z,2.141648696,co,airSensors,TLM0200
,4,2023-04-19T00:13:12Z,2.172145655,co,airSensors,TLM0200
,4,2023-04-19T00:13:22Z,2.153816199,co,airSensors,TLM0200
,4,2023-04-19T00:13:32Z,2.174442871,co,airSensors,TLM0200
,4,2023-04-19T00:13:42Z,2.168398837,co,airSensors,TLM0200
,4,2023-04-19T00:13:52Z,2.215597876,co,airSensors,TLM0200
,4,2023-04-19T00:14:02Z,2.242035517,co,airSensors,TLM0200
,4,2023-04-19T00:14:12Z,2.264899984,co,airSensors,TLM0200
,4,2023-04-19T00:14:22Z,2.301754515,co,airSensors,TLM0200
,4,2023-04-19T00:14:32Z,2.348999314,co,airSensors,TLM0200
,4,2023-04-19T00:14:42Z,2.374324478,co,airSensors,TLM0200
,4,2023-04-19T00:14:52Z,2.413537088,co,airSensors,TLM0200
,4,2023-04-19T00:15:02Z,2.455101841,co,airSensors,TLM0200
,4,2023-04-19T00:15:12Z,2.48648428,co,airSensors,TLM0200
,4,2023-04-19T00:15:22Z,2.502917962,co,airSensors,TLM0200
,4,2023-04-19T00:15:32Z,2.535497599,co,airSensors,TLM0200
,4,2023-04-19T00:15:42Z,2.542229723,co,airSensors,TLM0200
,4,2023-04-19T00:15:52Z,2.566372874,co,airSensors,TLM0200
,4,2023-04-19T00:16:02Z,2.560523083,co,airSensors,TLM0200
,4,2023-04-19T00:16:12Z,2.586681955,co,airSensors,TLM0200
,4,2023-04-19T00:16:22Z,2.629734618,co,airSensors,TLM0200
,4,2023-04-19T00:16:32Z,2.644294992,co,airSensors,TLM0200
,4,2023-04-19T00:16:42Z,2.664372963,co,airSensors,TLM0200
,4,2023-04-19T00:16:52Z,2.691968295,co,airSensors,TLM0200
,4,2023-04-19T00:17:02Z,2.693672521,co,airSensors,TLM0200
,4,2023-04-19T00:17:12Z,2.697475859,co,airSensors,TLM0200
,4,2023-04-19T00:17:22Z,2.681997538,co,airSensors,TLM0200
,4,2023-04-19T00:17:32Z,2.686668839,co,airSensors,TLM0200
,4,2023-04-19T00:17:42Z,2.720432928,co,airSensors,TLM0200
,4,2023-04-19T00:17:52Z,2.766872676,co,airSensors,TLM0200
,4,2023-04-19T00:18:02Z,2.794239387,co,airSensors,TLM0200
,4,2023-04-19T00:18:12Z,2.800233569,co,airSensors,TLM0200
,4,2023-04-19T00:18:22Z,2.818603518,co,airSensors,TLM0200
,4,2023-04-19T00:18:32Z,2.815142121,co,airSensors,TLM0200
,4,2023-04-19T00:18:42Z,2.850137974,co,airSensors,TLM0200
,4,2023-04-19T00:18:52Z,2.830493997,co,airSensors,TLM0200
,4,2023-04-19T00:19:02Z,2.825914128,co,airSensors,TLM0200
,4,2023-04-19T00:19:12Z,2.842415465,co,airSensors,TLM0200
,4,2023-04-19T00:19:22Z,2.847231466,co,airSensors,TLM0200
,4,2023-04-19T00:19:32Z,2.844718918,co,airSensors,TLM0200
,4,2023-04-19T00:19:42Z,2.854604411,co,airSensors,TLM0200
,4,2023-04-19T00:19:52Z,2.864165778,co,airSensors,TLM0200
,4,2023-04-19T00:20:02Z,2.869280963,co,airSensors,TLM0200
,4,2023-04-19T00:20:12Z,2.911294372,co,airSensors,TLM0200
,4,2023-04-19T00:20:22Z,2.953113967,co,airSensors,TLM0200
,4,2023-04-19T00:20:32Z,2.939851572,co,airSensors,TLM0200
,4,2023-04-19T00:20:42Z,2.967350721,co,airSensors,TLM0200
,4,2023-04-19T00:20:52Z,2.963764086,co,airSensors,TLM0200
,4,2023-04-19T00:21:02Z,2.946546535,co,airSensors,TLM0200
,4,2023-04-19T00:21:12Z,2.947558753,co,airSensors,TLM0200
,4,2023-04-19T00:21:22Z,2.966966161,co,airSensors,TLM0200
,4,2023-04-19T00:21:32Z,3.009845512,co,airSensors,TLM0200
,4,2023-04-19T00:21:42Z,2.990275591,co,airSensors,TLM0200
,4,2023-04-19T00:21:52Z,3.009248052,co,airSensors,TLM0200
,4,2023-04-19T00:22:02Z,3.003700147,co,airSensors,TLM0200
,4,2023-04-19T00:22:12Z,3.045078812,co,airSensors,TLM0200
,4,2023-04-19T00:22:22Z,3.071042564,co,airSensors,TLM0200
,4,2023-04-19T00:22:32Z,3.064213007,co,airSensors,TLM0200
,4,2023-04-19T00:22:42Z,3.045466013,co,airSensors,TLM0200
,4,2023-04-19T00:22:52Z,3.037603388,co,airSensors,TLM0200
,4,2023-04-19T00:23:02Z,3.043832754,co,airSensors,TLM0200
,4,2023-04-19T00:23:12Z,3.049432343,co,airSensors,TLM0200
,4,2023-04-19T00:23:22Z,3.071759078,co,airSensors,TLM0200
,4,2023-04-19T00:23:32Z,3.068403644,co,airSensors,TLM0200
,4,2023-04-19T00:23:42Z,3.048536397,co,airSensors,TLM0200
,4,2023-04-19T00:23:52Z,3.055341505,co,airSensors,TLM0200
,4,2023-04-19T00:24:02Z,3.074055982,co,airSensors,TLM0200
,4,2023-04-19T00:24:12Z,3.090249147,co,airSensors,TLM0200
,4,2023-04-19T00:24:22Z,3.133383243,co,airSensors,TLM0200
,4,2023-04-19T00:24:32Z,3.148292709,co,airSensors,TLM0200
,4,2023-04-19T00:24:42Z,3.135530247,co,airSensors,TLM0200
,4,2023-04-19T00:24:52Z,3.175969499,co,airSensors,TLM0200
,4,2023-04-19T00:25:02Z,3.20362204,co,airSensors,TLM0200
,4,2023-04-19T00:25:12Z,3.206161066,co,airSensors,TLM0200
,4,2023-04-19T00:25:22Z,3.214455206,co,airSensors,TLM0200
,4,2023-04-19T00:25:32Z,3.246458176,co,airSensors,TLM0200
,4,2023-04-19T00:25:42Z,3.234634087,co,airSensors,TLM0200
,4,2023-04-19T00:25:52Z,3.240782765,co,airSensors,TLM0200
,4,2023-04-19T00:26:02Z,3.255467975,co,airSensors,TLM0200
,4,2023-04-19T00:26:12Z,3.296714453,co,airSensors,TLM0200
,4,2023-04-19T00:26:22Z,3.295231185,co,airSensors,TLM0200
,4,2023-04-19T00:26:32Z,3.286576323,co,airSensors,TLM0200
,4,2023-04-19T00:26:42Z,3.312285037,co,airSensors,TLM0200
,4,2023-04-19T00:26:52Z,3.33659226,co,airSensors,TLM0200
,4,2023-04-19T00:27:02Z,3.378368998,co,airSensors,TLM0200
,4,2023-04-19T00:27:12Z,3.375975091,co,airSensors,TLM0200
,4,2023-04-19T00:27:22Z,3.412062622,co,airSensors,TLM0200
,4,2023-04-19T00:27:32Z,3.457662439,co,airSensors,TLM0200
,4,2023-04-19T00:27:42Z,3.486214001,co,airSensors,TLM0200
,4,2023-04-19T00:27:52Z,3.521674508,co,airSensors,TLM0200
,4,2023-04-19T00:28:02Z,3.559308552,co,airSensors,TLM0200
,4,2023-04-19T00:28:12Z,3.54799584,co,airSensors,TLM0200
,4,2023-04-19T00:28:22Z,3.551107298,co,airSensors,TLM0200
,4,2023-04-19T00:28:32Z,3.584979771,co,airSensors,TLM0200
,4,2023-04-19T00:28:42Z,3.600334262,co,airSensors,TLM0200
,4,2023-04-19T00:28:52Z,3.648164558,co,airSensors,TLM0200
,4,2023-04-19T00:29:02Z,3.667471185,co,airSensors,TLM0200
,4,2023-04-19T00:29:12Z,3.660009698,co,airSensors,TLM0200
,4,2023-04-19T00:29:22Z,3.690636134,co,airSensors,TLM0200
,4,2023-04-19T00:29:32Z,3.690578087,co,airSensors,TLM0200
,4,2023-04-19T00:29:42Z,3.699231625,co,airSensors,TLM0200
,4,2023-04-19T00:29:52Z,3.71369432,co,airSensors,TLM0200
,4,2023-04-19T00:30:02Z,3.747364738,co,airSensors,TLM0200
,4,2023-04-19T00:30:12Z,3.739267277,co,airSensors,TLM0200
,4,2023-04-19T00:30:22Z,3.737583064,co,airSensors,TLM0200
,4,2023-04-19T00:30:32Z,3.77204238,co,airSensors,TLM0200
,4,2023-04-19T00:30:42Z,3.775125742,co,airSensors,TLM0200
,4,2023-04-19T00:30:52Z,3.788069714,co,airSensors,TLM0200
,4,2023-04-19T00:31:02Z,3.809252664,co,airSensors,TLM0200
,4,2023-04-19T00:31:12Z,3.840981885,co,airSensors,TLM0200
,4,2023-04-19T00:31:22Z,3.89007431,co,airSensors,TLM0200
,4,2023-04-19T00:31:32Z,3.926753343,co,airSensors,TLM0200
,4,2023-04-19T00:31:42Z,3.931725699,co,airSensors,TLM0200
,4,2023-04-19T00:31:52Z,3.935836707,co,airSensors,TLM0200
,4,2023-04-19T00:32:02Z,3.940361028,co,airSensors,TLM0200
,4,2023-04-19T00:32:12Z,3.946732777,co,airSensors,TLM0200
,4,2023-04-19T00:32:22Z,3.935017198,co,airSensors,TLM0200
,4,2023-04-19T00:32:32Z,3.976665054,co,airSensors,TLM0200
,4,2023-04-19T00:32:42Z,4.010600228,co,airSensors,TLM0200
,4,2023-04-19T00:32:52Z,4.003250153,co,airSensors,TLM0200
,4,2023-04-19T00:33:02Z,4.019911574,co,airSensors,TLM0200
,4,2023-04-19T00:33:12Z,4.022921845,co,airSensors,TLM0200
,4,2023-04-19T00:33:22Z,4.012320566,co,airSensors,TLM0200
,4,2023-04-19T00:33:32Z,4.034724997,co,airSensors,TLM0200
,4,2023-04-19T00:33:42Z,4.04725762,co,airSensors,TLM0200
,4,2023-04-19T00:33:52Z,4.067761443,co,airSensors,TLM0200
,4,2023-04-19T00:34:02Z,4.109449236,co,airSensors,TLM0200
,4,2023-04-19T00:34:12Z,4.148123538,co,airSensors,TLM0200
,4,2023-04-19T00:34:22Z,4.140363468,co,airSensors,TLM0200
,4,2023-04-19T00:34:32Z,4.13258523,co,airSensors,TLM0200
,4,2023-04-19T00:34:42Z,4.116528858,co,airSensors,TLM0200
,4,2023-04-19T00:34:52Z,4.137332498,co,airSensors,TLM0200
,4,2023-04-19T00:35:02Z,4.151937396,co,airSensors,TLM0200
,4,2023-04-19T00:35:12Z,4.134370709,co,airSensors,TLM0200
,4,2023-04-19T00:35:22Z,4.126445962,co,airSensors,TLM0200
,4,2023-04-19T00:35:32Z,4.137172267,co,airSensors,TLM0200
,4,2023-04-19T00:35:42Z,4.161727669,co,airSensors,TLM0200
,4,2023-04-19T00:35:52Z,4.1645367,co,airSensors,TLM0200
,4,2023-04-19T00:36:02Z,4.164771624,co,airSensors,TLM0200
,4,2023-04-19T00:36:12Z,4.177009666,co,airSensors,TLM0200
,4,2023-04-19T00:36:22Z,4.170956999,co,airSensors,TLM0200
,4,2023-04-19T00:36:32Z,4.154633704,co,airSensors,TLM0200
,4,2023-04-19T00:36:42Z,4.198449901,co,airSensors,TLM0200
,4,2023-04-19T00:36:52Z,4.244232801,co,airSensors,TLM0200
,4,2023-04-19T00:37:02Z,4.292377336,co,airSensors,TLM0200
,4,2023-04-19T00:37:12Z,4.30934171,co,airSensors,TLM0200
,4,2023-04-19T00:37:22Z,4.301129223,co,airSensors,TLM0200
,4,2023-04-19T00:37:32Z,4.33865072,co,airSensors,TLM0200
,4,2023-04-19T00:37:42Z,4.374087181,co,airSensors,TLM0200
,4,2023-04-19T00:37:52Z,4.366631763,co,airSensors,TLM0200
,4,2023-04-19T00:38:02Z,4.374619444,co,airSensors,TLM0200
,4,2023-04-19T00:38:12Z,4.38512815,co,airSensors,TLM0200
,4,2023-04-19T00:38:22Z,4.384106371,co,airSensors,TLM0200
,4,2023-04-19T00:38:32Z,4.367233606,co,airSensors,TLM0200
,4,2023-04-19T00:38:42Z,4.353058656,co,airSensors,TLM0200
,4,2023-04-19T00:38:52Z,4.375818816,co,airSensors,TLM0200
,4,2023-04-19T00:39:02Z,4.40065723,co,airSensors,TLM0200
,4,2023-04-19T00:39:12Z,4.41112834,co,airSensors,TLM0200
,4,2023-04-19T00:39:22Z,4.439247273,co,airSensors,TLM0200
,4,2023-04-19T00:39:32Z,4.453077223,co,airSensors,TLM0200
,4,2023-04-19T00:39:42Z,4.452697609,co,airSensors,TLM0200
,4,2023-04-19T00:39:52Z,4.442888103,co,airSensors,TLM0200
,4,2023-04-19T00:40:02Z,4.472438387,co,airSensors,TLM0200
,4,2023-04-19T00:40:12Z,4.521490748,co,airSensors,TLM0200
,4,2023-04-19T00:40:22Z,4.515484082,co,airSensors,TLM0200
,4,2023-04-19T00:40:32Z,4.563323636,co,airSensors,TLM0200
,4,2023-04-19T00:40:42Z,4.554004697,co,airSensors,TLM0200
,4,2023-04-19T00:40:52Z,4.553529017,co,airSensors,TLM0200
,4,2023-04-19T00:41:02Z,4.575848214,co,airSensors,TLM0200
,4,2023-04-19T00:41:12Z,4.559183678,co,airSensors,TLM0200
,4,2023-04-19T00:41:22Z,4.57436329,co,airSensors,TLM0200
,4,2023-04-19T00:41:32Z,4.622455889,co,airSensors,TLM0200
,4,2023-04-19T00:41:42Z,4.65324815,co,airSensors,TLM0200
,4,2023-04-19T00:41:52Z,4.683519078,co,airSensors,TLM0200
,4,2023-04-19T00:42:02Z,4.693837434,co,airSensors,TLM0200
,4,2023-04-19T00:42:12Z,4.713502636,co,airSensors,TLM0200
,4,2023-04-19T00:42:22Z,4.747331396,co,airSensors,TLM0200
,4,2023-04-19T00:42:32Z,4.791173704,co,airSensors,TLM0200
,4,2023-04-19T00:42:42Z,4.825787717,co,airSensors,TLM0200
,4,2023-04-19T00:42:52Z,4.860963027,co,airSensors,TLM0200
,4,2023-04-19T00:43:02Z,4.908660369,co,airSensors,TLM0200
,4,2023-04-19T00:43:12Z,4.955556507,co,airSensors,TLM0200
,4,2023-04-19T00:43:22Z,4.995033072,co,airSensors,TLM0200
,4,2023-04-19T00:43:32Z,4.991840319,co,airSensors,TLM0200
,4,2023-04-19T00:43:42Z,4.985530699,co,airSensors,TLM0200
,4,2023-04-19T00:43:52Z,4.994134165,co,airSensors,TLM0200
,4,2023-04-19T00:44:02Z,5.031085275,co,airSensors,TLM0200
,4,2023-04-19T00:44:12Z,5.053121675,co,airSensors,TLM0200
,4,2023-04-19T00:44:22Z,5.043465664,co,airSensors,TLM0200
,4,2023-04-19T00:44:32Z,5.030200517,co,airSensors,TLM0200
,4,2023-04-19T00:44:42Z,5.051542332,co,airSensors,TLM0200
,4,2023-04-19T00:44:52Z,5.032808368,co,airSensors,TLM0200
,4,2023-04-19T00:45:02Z,5.071274992,co,airSensors,TLM0200
,4,2023-04-19T00:45:12Z,5.090088613,co,airSensors,TLM0200
,4,2023-04-19T00:45:22Z,5.12152677,co,airSensors,TLM0200
,4,2023-04-19T00:45:32Z,5.140539518,co,airSensors,TLM0200
,4,2023-04-19T00:45:42Z,5.126187337,co,airSensors,TLM0200
,4,2023-04-19T00:45:52Z,5.151544724,co,airSensors,TLM0200
,4,2023-04-19T00:46:02Z,5.167122683,co,airSensors,TLM0200
,4,2023-04-19T00:46:12Z,5.198793414,co,airSensors,TLM0200
,4,2023-04-19T00:46:22Z,5.232786898,co,airSensors,TLM0200
,4,2023-04-19T00:46:32Z,5.218475175,co,airSensors,TLM0200
,4,2023-04-19T00:46:42Z,5.215804971,co,airSensors,TLM0200
,4,2023-04-19T00:46:52Z,5.201623186,co,airSensors,TLM0200
,4,2023-04-19T00:47:02Z,5.187252051,co,airSensors,TLM0200
,4,2023-04-19T00:47:12Z,5.207082108,co,airSensors,TLM0200
,4,2023-04-19T00:47:22Z,5.234342655,co,airSensors,TLM0200
,4,2023-04-19T00:47:32Z,5.238783607,co,airSensors,TLM0200
,4,2023-04-19T00:47:42Z,5.260295287,co,airSensors,TLM0200
,4,2023-04-19T00:47:52Z,5.28185369,co,airSensors,TLM0200
,4,2023-04-19T00:48:02Z,5.284559919,co,airSensors,TLM0200
,4,2023-04-19T00:48:12Z,5.302444003,co,airSensors,TLM0200
,4,2023-04-19T00:48:22Z,5.325587972,co,airSensors,TLM0200
,4,2023-04-19T00:48:32Z,5.334307634,co,airSensors,TLM0200
,4,2023-04-19T00:48:42Z,5.358909998,co,airSensors,TLM0200
,4,2023-04-19T00:48:52Z,5.404966008,co,airSensors,TLM0200
,4,2023-04-19T00:49:02Z,5.392537155,co,airSensors,TLM0200
,4,2023-04-19T00:49:12Z,5.411970138,co,airSensors,TLM0200
,4,2023-04-19T00:49:22Z,5.442857063,co,airSensors,TLM0200
,4,2023-04-19T00:49:32Z,5.433355603,co,airSensors,TLM0200
,4,2023-04-19T00:49:42Z,5.425986824,co,airSensors,TLM0200
,5,2023-04-18T23:49:42Z,0.487063396,co,airSensors,TLM0201
,5,2023-04-18T23:49:52Z,0.467568667,co,airSensors,TLM0201
,5,2023-04-18T23:50:02Z,0.456428613,co,airSensors,TLM0201
,5,2023-04-18T23:50:12Z,0.468653958,co,airSensors,TLM0201
,5,2023-04-18T23:50:22Z,0.456077045,co,airSensors,TLM0201
,5,2023-04-18T23:50:32Z,0.470962498,co,airSensors,TLM0201
,5,2023-04-18T23:50:42Z,0.489211727,co,airSensors,TLM0201
,5,2023-04-18T23:50:52Z,0.496325617,co,airSensors,TLM0201
,5,2023-04-18T23:51:02Z,0.508486352,co,airSensors,TLM0201
,5,2023-04-18T23:51:12Z,0.510849644,co,airSensors,TLM0201
,5,2023-04-18T23:51:22Z,0.509116651,co,airSensors,TLM0201
,5,2023-04-18T23:51:32Z,0.527021174,co,airSensors,TLM0201
,5,2023-04-18T23:51:42Z,0.512656413,co,airSensors,TLM0201
,5,2023-04-18T23:51:52Z,0.522499156,co,airSensors,TLM0201
,5,2023-04-18T23:52:02Z,0.53469108,co,airSensors,TLM0201
,5,2023-04-18T23:52:12Z,0.541009714,co,airSensors,TLM0201
,5,2023-04-18T23:52:22Z,0.529015625,co,airSensors,TLM0201
,5,2023-04-18T23:52:32Z,0.544631872,co,airSensors,TLM0201
,5,2023-04-18T23:52:42Z,0.534617264,co,airSensors,TLM0201
,5,2023-04-18T23:52:52Z,0.53490249,co,airSensors,TLM0201
,5,2023-04-18T23:53:02Z,0.543810728,co,airSensors,TLM0201
,5,2023-04-18T23:53:12Z,0.538505683,co,airSensors,TLM0201
,5,2023-04-18T23:53:22Z,0.553030347,co,airSensors,TLM0201
,5,2023-04-18T23:53:32Z,0.545936217,co,airSensors,TLM0201
,5,2023-04-18T23:53:42Z,0.526651051,co,airSensors,TLM0201
,5,2023-04-18T23:53:52Z,0.535411429,co,airSensors,TLM0201
,5,2023-04-18T23:54:02Z,0.532344646,co,airSensors,TLM0201
,5,2023-04-18T23:54:12Z,0.531962314,co,airSensors,TLM0201
,5,2023-04-18T23:54:22Z,0.517431841,co,airSensors,TLM0201
,5,2023-04-18T23:54:32Z,0.50322728,co,airSensors,TLM0201
,5,2023-04-18T23:54:42Z,0.484316783,co,airSensors,TLM0201
,5,2023-04-18T23:54:52Z,0.489705035,co,airSensors,TLM0201
,5,2023-04-18T23:55:02Z,0.498023656,co,airSensors,TLM0201
,5,2023-04-18T23:55:12Z,0.495764455,co,airSensors,TLM0201
,5,2023-04-18T23:55:22Z,0.494375513,co,airSensors,TLM0201
,5,2023-04-18T23:55:32Z,0.486996151,co,airSensors,TLM0201
,5,2023-04-18T23:55:42Z,0.481173796,co,airSensors,TLM0201
,5,2023-04-18T23:55:52Z,0.496707157,co,airSensors,TLM0201
,5,2023-04-18T23:56:02Z,0.494890052,co,airSensors,TLM0201
,5,2023-04-18T23:56:12Z,0.483719412,co,airSensors,TLM0201
,5,2023-04-18T23:56:22Z,0.468965444,co,airSensors,TLM0201
,5,2023-04-18T23:56:32Z,0.471692272,co,airSensors,TLM0201
,5,2023-04-18T23:56:42Z,0.460968901,co,airSensors,TLM0201
,5,2023-04-18T23:56:52Z,0.469365716,co,airSensors,TLM0201
,5,2023-04-18T23:57:02Z,0.45524004,co,airSensors,TLM0201
,5,2023-04-18T23:57:12Z,0.439552071,co,airSensors,TLM0201
,5,2023-04-18T23:57:22Z,0.425245144,co,airSensors,TLM0201
,5,2023-04-18T23:57:32Z,0.439473345,co,airSensors,TLM0201
,5,2023-04-18T23:57:42Z,0.421458124,co,airSensors,TLM0201
,5,2023-04-18T23:57:52Z,0.416297536,co,airSensors,TLM0201
,5,2023-04-18T23:58:02Z,0.417358987,co,airSensors,TLM0201
,5,2023-04-18T23:58:12Z,0.426585736,co,airSensors,TLM0201
,5,2023-04-18T23:58:22Z,0.438295572,co,airSensors,TLM0201
,5,2023-04-18T23:58:32Z,0.439167164,co,airSensors,TLM0201
,5,2023-04-18T23:58:42Z,0.434217983,co,airSensors,TLM0201
,5,2023-04-18T23:58:52Z,0.419727469,co,airSensors,TLM0201
,5,2023-04-18T23:59:02Z,0.414042432,co,airSensors,TLM0201
,5,2023-04-18T23:59:12Z,0.414785054,co,airSensors,TLM0201
,5,2023-04-18T23:59:22Z,0.412249039,co,airSensors,TLM0201
,5,2023-04-18T23:59:32Z,0.405568613,co,airSensors,TLM0201
,5,2023-04-18T23:59:42Z,0.41212501,co,airSensors,TLM0201
,5,2023-04-18T23:59:52Z,0.414911506,co,airSensors,TLM0201
,5,2023-04-19T00:00:02Z,0.414763339,co,airSensors,TLM0201
,5,2023-04-19T00:00:12Z,0.423871458,co,airSensors,TLM0201
,5,2023-04-19T00:00:22Z,0.408026386,co,airSensors,TLM0201
,5,2023-04-19T00:00:32Z,0.4074561,co,airSensors,TLM0201
,5,2023-04-19T00:00:42Z,0.408355188,co,airSensors,TLM0201
,5,2023-04-19T00:00:52Z,0.407689877,co,airSensors,TLM0201
,5,2023-04-19T00:01:02Z,0.411890641,co,airSensors,TLM0201
,5,2023-04-19T00:01:12Z,0.43020691,co,airSensors,TLM0201
,5,2023-04-19T00:01:22Z,0.432224986,co,airSensors,TLM0201
,5,2023-04-19T00:01:32Z,0.432974821,co,airSensors,TLM0201
,5,2023-04-19T00:01:42Z,0.422007624,co,airSensors,TLM0201
,5,2023-04-19T00:01:52Z,0.432346894,co,airSensors,TLM0201
,5,2023-04-19T00:02:02Z,0.447765398,co,airSensors,TLM0201
,5,2023-04-19T00:02:12Z,0.466849917,co,airSensors,TLM0201
,5,2023-04-19T00:02:22Z,0.466207723,co,airSensors,TLM0201
,5,2023-04-19T00:02:32Z,0.470512254,co,airSensors,TLM0201
,5,2023-04-19T00:02:42Z,0.459703202,co,airSensors,TLM0201
,5,2023-04-19T00:02:52Z,0.466345869,co,airSensors,TLM0201
,5,2023-04-19T00:03:02Z,0.467704063,co,airSensors,TLM0201
,5,2023-04-19T00:03:12Z,0.452571226,co,airSensors,TLM0201
,5,2023-04-19T00:03:22Z,0.469235455,co,airSensors,TLM0201
,5,2023-04-19T00:03:32Z,0.468254833,co,airSensors,TLM0201
,5,2023-04-19T00:03:42Z,0.475765146,co,airSensors,TLM0201
,5,2023-04-19T00:03:52Z,0.466371717,co,airSensors,TLM0201
,5,2023-04-19T00:04:02Z,0.4804186,co,airSensors,TLM0201
,5,2023-04-19T00:04:12Z,0.499119552,co,airSensors,TLM0201
